a#désuet	désuet	a	00974159
a#déterminé	déterminé	a	01991267
a#détestable	détestable	a	00193480 00195684 00669853
a#dévoué	dévoué	a	00101609
a#déçu	déçu	a	02333976
a#ecclésiastique	ecclésiastique	a	02899486
a#ectodermique	ectodermique	a	02876360
a#effectif	effectif	a	00043765 00510644 00834198
a#efficace	efficace	a	00510644 00834198
a#effrayant	effrayant	a	00194924
a#effronté	effronté	a	00155720
a#efféminé	efféminé	a	01476516
a#ellipsoïde	ellipsoïde	a	02046446
a#empathique	empathique	a	02375639
a#emphatique	emphatique	a	01849960
a#emprunté	emprunté	a	00073465
a#empégué	empégué	a	00737116 00797299 01430009 03149025
a#en_cours	en_cours	a	00667822
a#en_cèdre	en_cèdre	a	02575952
a#en_cœur	en_cœur	a	02167628
a#en_direction_du_sud	en_direction_du_sud	a	01602683
a#en_forme_de_cœur	en_forme_de_cœur	a	02167628
a#enceinte	enceinte	a	00173220
a#enchanteresse	enchanteresse	a	00166753
a#enchanteur	enchanteur	a	00166753
a#enchanté	enchanté	a	00865471
a#enchantée	enchantée	a	00865471
a#encyclopédique	encyclopédique	a	00527744
a#endormi	endormi	a	00189017
a#enfantin	enfantin	a	01493016
a#engageant	engageant	a	00167671
a#engorgé	engorgé	a	01084486
a#ennuyant	ennuyant	a	01189386
a#ennuyeux	ennuyeux	a	00748795 01345307 01626874
a#ensoleillé	ensoleillé	a	02799016
a#entendu	entendu	a	01609762
a#enthousiaste	enthousiaste	a	00885695
a#entier	entier	a	00514884 00515380 00528167
a#entraînant	entraînant	a	00166753
a#entrebâillé	entrebâillé	a	01652601
a#entrouvert	entrouvert	a	01652601
a#envahissant	envahissant	a	01629681
a#enveloppant	enveloppant	a	00449525
a#enviable	enviable	a	00733541
a#envieux	envieux	a	00888765
a#environnant	environnant	a	00449332
a#ergonomique	ergonomique	a	02721877
a#erroné	erroné	a	00632949
a#espagnol	espagnol	a	02958576
a#espagnole	espagnole	a	02958576
a#espiègle	espiègle	a	02122715
a#essentiel	essentiel	a	01277426
a#estimable	estimable	a	01982957
a#estiva	estiva	a	01255022
a#estival	estival	a	01254784
a#ethnographique	ethnographique	a	03064883
a#ethnologique	ethnologique	a	03065047
a#eucharistique	eucharistique	a	02715802
a#euclidien	euclidien	a	03065227
a#euphorique	euphorique	a	00908929
a#euphémique	euphémique	a	00908483
a#euthanasiés	euthanasiés	a	01261867
a#ex-	ex-	a	00820219
a#exact	exact	a	01900349
a#excellent	excellent	a	02343110
a#exceptionnel	exceptionnel	a	00488187
a#excessif	excessif	a	01533974
a#exclamatif	exclamatif	a	00842041
a#exclusif	exclusif	a	02152985
a#excréteur	excréteur	a	02724050
a#excrétoire	excrétoire	a	02724050
a#exhaustif	exhaustif	a	00522463
a#exhilarant	exhilarant	a	01266841
a#exigeant	exigeant	a	00710260
a#existant	existant	a	00927017 00928525
a#exorbitant	exorbitant	a	01534282
a#exotérique	exotérique	a	00900478
a#expiatoire	expiatoire	a	02940509
a#explicable	explicable	a	00938801 00938979
a#exportable	exportable	a	00876989
a#expressif	expressif	a	00497148
a#exprimable	exprimable	a	00943363
a#extatique	extatique	a	01367008
a#extemporané	extemporané	a	01845451
a#extensible	extensible	a	00944449 02083222
a#externe	externe	a	00948103
a#extractible	extractible	a	01526905
a#extrajudiciaire	extrajudiciaire	a	01403316
a#extraterritorial	extraterritorial	a	02409293
a#extrinsèque	extrinsèque	a	01349041
a#extrême	extrême	a	00841934 01535270
a#extérieur	extérieur	a	00948103 00952395 01037540 01692222
a#exécutable	exécutable	a	01822563
a#facile	facile	a	00749230 00838533
a#faible	faible	a	01206474 01212469 01391351 01415219 01649031 01827535 02324397
a#faisable	faisable	a	01821690
a#falciforme	falciforme	a	02315914
a#fameux	fameux	a	01375831 01984411
a#familier	familier	a	01045963
a#fanatique	fanatique	a	01726859
a#fantaisiste	fantaisiste	a	01265938
a#fantomatique	fantomatique	a	01574925
a#fascisant	fascisant	a	02920769
a#fastidieux	fastidieux	a	01345307
a#fatigué	fatigué	a	00189017
a#fauché	fauché	a	01566027 02023287
a#fauchée	fauchée	a	02023287
a#favorable	favorable	a	00064479 00323426
a#ferme	ferme	a	00082034
a#fermé	fermé	a	01652782 01657760
a#feuilleté	feuilleté	a	01700414
a#feuillu	feuillu	a	01700414
a#fiable	fiable	a	00724081
a#filial	filial	a	01854129
a#fin	fin	a	00116744 01135420 01268194
a#final	final	a	00349894 01579128
a#financier	financier	a	02847894
a#financé	financé	a	01098293
a#fini	fini	a	01003050
a#fixe	fixe	a	00740217
a#fixé	fixé	a	00740217
a#flagrant	flagrant	a	00580039
a#flou	flou	a	00781644
a#fonctionnel	fonctionnel	a	01090308
a#fondamental	fondamental	a	00901060 01855764
a#fondé	fondé	a	02126140
a#forfaitaire	forfaitaire	a	00487525
a#formel	formel	a	01045216
a#formidable	formidable	a	01285376 01676517
a#fort	fort	a	01210854 01513512 02038126 02321009 02339120
a#fortuit	fortuit	a	01349435 01798162
a#fossile	fossile	a	01025397
a#fossilifère	fossilifère	a	02731061
a#fou	fou	a	02074929
a#fourni	fourni	a	01096990
a#frais	frais	a	01067694 01071198 02434797
a#franc	franc	a	01061489 01065694 02731616
a#francophone	francophone	a	00497535
a#frauduleux	frauduleux	a	01223941
a#freudien	freudien	a	03031733
a#frit	frit	a	00617422
a#frivole	frivole	a	01891773 02120458
a#froid	froid	a	01251128 01257612
a#fromager	fromager	a	02346013
a#frontal	frontal	a	00131176 00198757
a#frugal	frugal	a	02421364
a#fréquent	fréquent	a	00486990
a#fugace	fugace	a	01443097
a#fusiforme	fusiforme	a	01810613
a#futur	futur	a	01294975 01732270
a#futuriste	futuriste	a	02993094
a#fébrile	fébrile	a	02544892 02726715
a#fédéral	fédéral	a	01106129
a#fémoral	fémoral	a	02726017
a#féroce	féroce	a	00193480 02511528
a#gagnant	gagnant	a	02331262
a#gai	gai	a	00363291 00363621 01134232
a#gargantuesque	gargantuesque	a	01385773
a#gauche	gauche	a	00851329 02032953
a#gazeuse|gazeux	gazeuse|gazeux	a	02262542
a#gazeux	gazeux	a	02262542
a#gentil	gentil	a	00169056 01075178 02097480
a#ghanéen	ghanéen	a	03068473
a#gigantesque	gigantesque	a	01386538 01388062
a#glabre	glabre	a	00210446
a#glandulaire	glandulaire	a	03069238
a#glapissant	glapissant	a	01214606
a#glauque	glauque	a	00434097
a#global	global	a	01568684
a#glottique	glottique	a	02880924
a#glouton	glouton	a	00009978
a#gluant	gluant	a	00054109
a#gonflable	gonflable	a	00947520
a#goulu	goulu	a	00009978
a#gout	gout	a	01716227
a#gouvernemental	gouvernemental	a	01814711
a#gradué	gradué	a	01203986 02083222
a#grand	grand	a	00579622 01114658 01382086 01471538
a#graphique	graphique	a	02285278 02736808 02736983
a#grave	grave	a	00651039 01279611 02118379 02123314
a#gravide	gravide	a	00173391
a#grillé	grillé	a	00617422
a#grincheux	grincheux	a	01136248
a#gris	gris	a	00798103
a#grognon	grognon	a	01139067
a#gros	gros	a	00987180 01384438 01488616
a#grossier	grossier	a	01949859 01950198
a#général	général	a	00487198 00783840 01101391
a#généreux	généreux	a	01111418 01111965
a#génétique	génétique	a	02734544
a#géologique	géologique	a	02905591
a#géophyte	géophyte	a	02735375
a#géothermique	géothermique	a	02735669
a#h_muet	h_muet	a	00820219
a#habile	habile	a	02225510 02226162
a#habile_(dans)	habile_(dans)	a	02225510
a#habituel	habituel	a	00489108 00489491
a#haché	haché	a	00305464
a#handicapé	handicapé	a	01019283
a#hardi	hardi	a	00082034 00363621
a#haussier	haussier	a	01663916
a#haut	haut	a	01204557 01210854 01213197 01205232 02339120
a#hautain	hautain	a	01891109
a#hebdomadaire	hebdomadaire	a	01968503
a#hegélien	hegélien	a	03032518
a#herbu	herbu	a	00209620
a#herculéen	herculéen	a	00747576 01261363
a#herculéenne	herculéenne	a	00747576 01261363
a#hexadécimal	hexadécimal	a	02741658
a#hideux	hideux	a	00193480 00195684 00669853
a#hilarant	hilarant	a	01266841
a#hilare	hilare	a	01266841
a#historique	historique	a	01279028
a#hiérarchique	hiérarchique	a	01203288
a#holistique	holistique	a	01680689
a#homogène	homogène	a	01199751
a#homophone	homophone	a	02993853
a#homoérotique	homoérotique	a	01202105
a#homéostatique	homéostatique	a	02741032
a#humain	humain	a	01258617
a#humide	humide	a	02547317 02548820 02549393
a#huppé	huppé	a	00975778
a#hybride	hybride	a	01904485
a#hydrocéphale	hydrocéphale	a	02744565
a#hydrocéphalique	hydrocéphalique	a	02744565
a#hydrodynamique	hydrodynamique	a	02979995
a#hydrophile	hydrophile	a	00491971
a#hygiénique	hygiénique	a	02113191
a#hyperactif	hyperactif	a	00033206
a#hypersensible	hypersensible	a	02360944
a#hypocrite	hypocrite	a	02182562
a#hypothétique	hypothétique	a	00861216
a#hâtif	hâtif	a	01270175
a#hématopoïétique	hématopoïétique	a	02739578
a#iatrogène	iatrogène	a	02283525
a#iconoclaste	iconoclaste	a	01691687
a#identique	identique	a	02068946
a#idiomatique	idiomatique	a	03004358
a#idéographique	idéographique	a	02745453
a#idéologique	idéologique	a	00012932
a#illicite	illicite	a	01396047
a#illimité	illimité	a	01007657
a#illisible	illisible	a	01405214 01405523
a#illégal	illégal	a	01396047 01401854
a#imaginaire	imaginaire	a	00643863
a#imaginatif	imaginatif	a	00643863
a#imbécile	imbécile	a	02571277
a#immaculé	immaculé	a	00247247 00418364
a#imminent	imminent	a	00448314
a#immédiat	immédiat	a	00979031
a#impardonnable	impardonnable	a	01721530
a#impartial	impartial	a	00286214
a#impasse	impasse	a	00037985
a#imperceptible	imperceptible	a	01748318
a#impitoyable	impitoyable	a	01024812 01025913 01026150 01507402 01508086
a#impoli	impoli	a	00641640
a#important	important	a	00624026 00655779 01275562 01471538 01830403 01889819 02161432
a#imposant	imposant	a	00624026 00624416 01282510
a#impossible	impossible	a	01823092
a#impressionant	impressionant	a	01282510
a#impudent	impudent	a	00155144
a#inaudible	inaudible	a	00174379
a#inchoatif	inchoatif	a	01490505
a#incisif	incisif	a	00116744 01135420
